"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Trianglen","kampanj_convrate_Trianglen","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_ABP_3_för_25","kampanj_convrate_ABP_3_för_25","kampanj_count_ABP_2_för_28","kampanj_convrate_ABP_2_för_28","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_ABP","skylttyp_convrate_ABP","skylttyp_count_ordinarie","skylttyp_convrate_ordinarie","skylttyp_count_Deli","skylttyp_convrate_Deli","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"OSKARSTRÖM BLÅKLINTSVÄGEN",202212,5456,776.94,0.142401026392962,95.94,0.0175843108504399,69,0.0126466275659824,36,0.00659824046920821,218,0.0399560117302053,0,0,60,0.0109970674486804,42,0.00769794721407625,18,0.00329912023460411,62,0.0113636363636364,4,0.000733137829912023,172,0.031524926686217,748.94,0.137269061583578,269,0.0493035190615836,28,0.00513196480938416,37.94,0.00695381231671554,30,0.00549853372434018,41,0.00751466275659824,11,0.00201612903225806,25,0.00458211143695015,156,0.0285923753665689,62,0.0113636363636364,0,0,60,0.0109970674486804,0,0,0,0,56,0.0102639296187683,4,0.000733137829912023,62,0.0113636363636364,4,0.000733137829912023,15,0.00274926686217009,157,0.0287756598240469,748.94,0.137269061583578,261.94,0.0480095307917889,30,0.00549853372434018,62,0.0113636363636364,0,0,60,0.0109970674486804,66,0.0120967741935484
"OSKARSTRÖM BLÅKLINTSVÄGEN",202211,5340,1171.079,0.219303183520599,64.079,0.0119998127340824,232,0.0434456928838951,38,0.00711610486891386,334,0.0625468164794007,0,0,42,0.00786516853932584,5,0.000936329588014981,165,0.0308988764044944,97,0.0181647940074906,4,0.000749063670411985,190,0.0355805243445693,1146.079,0.214621535580524,624,0.11685393258427,25,0.00468164794007491,5.079,0.000951123595505618,34,0.00636704119850187,207,0.0387640449438202,10,0.00187265917602996,28,0.0052434456928839,193,0.0361423220973783,141,0.0264044943820225,0,0,42,0.00786516853932584,0,0,0,0,164,0.0307116104868914,6,0.00112359550561798,97,0.0181647940074906,4,0.000749063670411985,24,0.00449438202247191,166,0.0310861423220974,1146.079,0.214621535580524,204.079,0.0382170411985019,34,0.00636704119850187,141,0.0264044943820225,0,0,42,0.00786516853932584,101,0.0189138576779026
"OSKARSTRÖM BLÅKLINTSVÄGEN",202210,5261,899.097,0.170898498384338,72.097,0.0137040486599506,94,0.0178673256034974,53,0.0100741303934613,371,0.0705189127542292,0,0,26,0.00494202623075461,2,0.000380155863904201,25,0.00475194829880251,73,0.0138756890325033,23,0.00437179243489831,160,0.0304124691123361,863.097,0.164055692834062,338,0.0642463409998099,36,0.00684280555027561,6.097,0.00115890515111196,30,0.00570233795856301,58,0.0110245200532218,18,0.00342140277513781,35,0.00665272761832351,173,0.0328834822277134,198,0.0376354305265159,0,0,26,0.00494202623075461,0,0,0,0,23,0.00437179243489831,4,0.000760311727808401,73,0.0138756890325033,23,0.00437179243489831,28,0.00532218209465881,132,0.0250902870176772,863.097,0.164055692834062,175.097,0.0332820756510169,30,0.00570233795856301,198,0.0376354305265159,0,0,26,0.00494202623075461,96,0.0182474814674016
"OSKARSTRÖM BLÅKLINTSVÄGEN",202209,5146,793.269,0.154152545666537,65.269,0.0126834434512243,75,0.0145744267392149,48,0.00932763311309755,252,0.0489700738437621,0,0,54,0.0104935872522347,8,0.00155460551884959,8,0.00155460551884959,79,0.0153517294986397,15,0.00291488534784298,189,0.0367275553828216,763.269,0.148322774970851,252,0.0489700738437621,30,0.00582977069568597,4.269,0.000829576369996114,31,0.00602409638554217,45,0.00874465604352895,14,0.00272055965798679,34,0.00660707345511077,131,0.0254566653711621,121,0.0235134084726001,0,0,54,0.0104935872522347,0,0,0,0,10,0.00194325689856199,6,0.00116595413913719,79,0.0153517294986397,15,0.00291488534784298,24,0.00466381655654878,165,0.0320637388262728,763.269,0.148322774970851,211.269,0.0410549941702293,31,0.00602409638554217,121,0.0235134084726001,0,0,54,0.0104935872522347,94,0.0182666148464827
"OSKARSTRÖM BLÅKLINTSVÄGEN",202208,5255,3440.073,0.654628544243578,53.073,0.010099524262607,63,0.011988582302569,33,0.00627973358705994,2242,0.426641294005709,0,0,327,0.0622264509990485,1,0.000190294957183635,13,0.00247383444338725,91,0.0173168411037108,7,0.00133206470028544,610,0.116079923882017,3427.073,0.65215470980019,240,0.0456707897240723,13,0.00247383444338725,5.073,0.000965366317792578,35,0.00666032350142721,50,0.00951474785918173,7,0.00133206470028544,26,0.0049476688867745,130,0.0247383444338725,2112,0.401902949571836,0,0,327,0.0622264509990485,0,0,0,0,8,0.00152235965746908,6,0.00114176974310181,91,0.0173168411037108,7,0.00133206470028544,27,0.00513796384395813,583,0.110941960038059,3427.073,0.65215470980019,615.073,0.11704529019981,35,0.00666032350142721,2112,0.401902949571836,0,0,327,0.0622264509990485,98,0.0186489058039962
"OSKARSTRÖM BLÅKLINTSVÄGEN",202207,5435,1157.197,0.212915731370745,82.197,0.0151236430542778,184,0.0338546458141674,51,0.0093836246550138,342,0.0629254829806808,0,0,45,0.00827966881324747,7,0.00128794848206072,19,0.00349586016559338,71,0.0130634774609016,8,0.00147194112235511,348,0.0640294388224471,1110.197,0.204268077276909,411,0.0756209751609936,47,0.00864765409383625,4.197,0.000772217111315547,31,0.00570377184912603,137,0.0252069917203312,10,0.00183992640294388,41,0.00754369825206992,180,0.0331186752529899,162,0.0298068077276909,0,0,45,0.00827966881324747,0,0,0,0,20,0.00367985280588776,6,0.00110395584176633,71,0.0130634774609016,8,0.00147194112235511,18,0.00331186752529899,330,0.0607175712971481,1110.197,0.204268077276909,382.197,0.0703214351425943,31,0.00570377184912603,162,0.0298068077276909,0,0,45,0.00827966881324747,79,0.0145354185832567
"OSKARSTRÖM BLÅKLINTSVÄGEN",202206,5040,929.141,0.184353373015873,133.141,0.0264168650793651,129,0.0255952380952381,39,0.00773809523809524,250,0.0496031746031746,0,0,48,0.00952380952380952,2,0.000396825396825397,16,0.00317460317460317,58,0.0115079365079365,16,0.00317460317460317,238,0.0472222222222222,840.141,0.166694642857143,372,0.0738095238095238,89,0.0176587301587302,9.141,0.00181369047619048,35,0.00694444444444444,40,0.00793650793650794,8,0.00158730158730159,31,0.00615079365079365,181,0.0359126984126984,69,0.0136904761904762,0,0,48,0.00952380952380952,0,0,0,0,13,0.00257936507936508,5,0.000992063492063492,58,0.0115079365079365,16,0.00317460317460317,38,0.00753968253968254,200,0.0396825396825397,840.141,0.166694642857143,242.141,0.0480438492063492,35,0.00694444444444444,69,0.0136904761904762,0,0,48,0.00952380952380952,74,0.0146825396825397
"OSKARSTRÖM BLÅKLINTSVÄGEN",202205,4838,1971.34,0.407470028937577,77.34,0.0159859446052088,63,0.0130219098801158,40,0.00826787928896238,533,0.110169491525424,0,0,51,0.010541546093427,6,0.00124018189334436,28,0.00578751550227367,617,0.127532038032245,16,0.00330715171558495,540,0.111616370400992,1954.34,0.403956180239768,596,0.123191401405539,17,0.00351384869780901,34.34,0.0070979743695742,26,0.00537412153782555,46,0.00950806118230674,6,0.00124018189334436,34,0.00702769739561802,475,0.0981810665564283,58,0.0119884249689955,0,0,51,0.010541546093427,0,0,0,0,27,0.00558081852004961,7,0.00144687887556842,617,0.127532038032245,16,0.00330715171558495,24,0.00496072757337743,516,0.106655642827615,1954.34,0.403956180239769,590.34,0.122021496486151,26,0.00537412153782555,58,0.0119884249689955,0,0,51,0.010541546093427,633,0.13083918974783
"OSKARSTRÖM BLÅKLINTSVÄGEN",202204,4826,1010.221,0.209328843762951,66.221,0.0137217157065893,65,0.0134687111479486,38,0.0078740157480315,156,0.0323249067550767,0,0,311,0.0644426025694157,5,0.00103605470368835,106,0.0219643597181931,54,0.0111893907998342,11,0.00227932034811438,198,0.0410277662660588,983.221,0.203734148363034,357,0.0739743058433485,27,0.00559469539991712,3.221,0.000667426440116038,36,0.00745959386655615,38,0.0078740157480315,12,0.00248653128885205,26,0.00538748445917945,144,0.0298383754662246,12,0.00248653128885205,0,0,311,0.0644426025694157,0,0,0,0,102,0.0211355159552424,9,0.00186489846663904,54,0.0111893907998342,11,0.00227932034811438,30,0.00621632822213013,168,0.0348114380439287,983.221,0.203734148363034,202.221,0.0419024036469126,36,0.00745959386655615,12,0.00248653128885205,0,0,311,0.0644426025694157,65,0.0134687111479486
"OSKARSTRÖM BLÅKLINTSVÄGEN",202203,4984,760.994,0.152687399678973,78.994,0.015849518459069,97,0.01946227929374,36,0.007223113964687,206,0.0413322632423756,0,0,43,0.00862760834670947,3,0.000601926163723917,8,0.00160513643659711,66,0.0132423756019262,9,0.00180577849117175,214,0.0429373996789727,715.994,0.143658507223114,291,0.0583868378812199,45,0.00902889245585875,0.994,0.000199438202247191,33,0.00662118780096308,52,0.0104333868378812,6,0.00120385232744783,30,0.00601926163723917,151,0.0302969502407705,55,0.0110353130016051,0,0,43,0.00862760834670947,0,0,0,0,4,0.000802568218298555,7,0.00140449438202247,66,0.0132423756019262,9,0.00180577849117175,29,0.00581861958266453,185,0.0371187800963082,715.994,0.143658507223114,218.994,0.0439394060995185,33,0.00662118780096308,55,0.0110353130016051,0,0,43,0.00862760834670947,75,0.0150481540930979
"OSKARSTRÖM BLÅKLINTSVÄGEN",202202,4925,647.124,0.131395736040609,52.124,0.0105835532994924,48,0.00974619289340102,36,0.00730964467005076,185,0.0375634517766497,0,0,20,0.00406091370558376,42,0.00852791878172589,15,0.00304568527918782,58,0.0117766497461929,8,0.0016243654822335,183,0.0371573604060914,632.124,0.128350050761421,235,0.0477157360406091,15,0.00304568527918782,6.124,0.00124345177664975,31,0.00629441624365482,33,0.0067005076142132,3,0.000609137055837563,33,0.0067005076142132,139,0.0282233502538071,46,0.00934010152284264,0,0,20,0.00406091370558376,0,0,0,0,46,0.00934010152284264,11,0.00223350253807107,58,0.0117766497461929,8,0.0016243654822335,30,0.00609137055837563,153,0.0310659898477157,632.124,0.128350050761421,234.124,0.0475378680203046,31,0.00629441624365482,46,0.00934010152284264,0,0,20,0.00406091370558376,66,0.0134010152284264
"OSKARSTRÖM BLÅKLINTSVÄGEN",202201,4970,607.136,0.122160160965795,52.136,0.0104901408450704,70,0.0140845070422535,51,0.010261569416499,141,0.0283702213279678,0,0,46,0.00925553319919517,2,0.000402414486921529,23,0.00462776659959759,40,0.00804828973843058,9,0.00181086519114688,173,0.0348088531187123,588.136,0.11833722334004,266,0.0535211267605634,19,0.00382293762575453,4.136,0.000832193158953722,29,0.00583501006036217,51,0.010261569416499,7,0.00140845070422535,44,0.00885311871227364,131,0.0263581488933602,10,0.00201207243460765,0,0,46,0.00925553319919517,0,0,0,0,16,0.00321931589537223,9,0.00181086519114688,40,0.00804828973843058,9,0.00181086519114688,35,0.00704225352112676,138,0.0277665995975855,588.136,0.11833722334004,188.136,0.0378543259557344,29,0.00583501006036217,10,0.00201207243460765,0,0,46,0.00925553319919517,49,0.00985915492957747
"ÖRNSKÖLDSVIK DOMSJÖ",202235,6443,3194.913,0.495873506130684,854.913,0.132688654353562,328,0.0509079621294428,101,0.0156759273630296,857,0.133012571783331,0,0,0,0,112,0.0173832065807853,310,0.048114232500388,118,0.0183144497904703,8,0.00124165761291324,506,0.0785348440167624,3088.913,0.479421542759584,1561,0.242278441719696,106,0.0164519633711004,94.913,0.0147311811268043,654,0.101505509855657,222,0.0344559987583424,18,0.00279372962905479,83,0.0128821977339749,857,0.133012571783331,0,0,0,0,0,0,0,0,0,0,201,0.0311966475244451,221,0.0343007915567282,118,0.0183144497904703,8,0.00124165761291324,48,0.00744994567747943,458,0.0710848983392829,3088.913,0.479421542759584,747.913,0.116081483780847,654,0.101505509855657,0,0,0,0,0,0,126,0.0195561074033835
"ÖRNSKÖLDSVIK DOMSJÖ",202233,7074,984.327,0.139147158608991,188.327,0.0266224201300537,106,0.0149844500989539,15,0.00212044105173876,262,0.037037037037037,0,0,0,0,6,0.000848176420695505,76,0.0107435679954764,118,0.0166808029403449,4,0.000565450947130336,209,0.0295448119875601,956.327,0.135189001979078,368,0.052021487135991,28,0.00395815662991235,160.327,0.0226642635001414,0,0,78,0.0110262934690416,0,0,15,0.00212044105173876,139,0.0196494204127792,123,0.0173876166242578,0,0,0,0,0,0,0,0,32,0.00452360757704269,50,0.00706813683912921,118,0.0166808029403449,4,0.000565450947130336,47,0.00664404862878145,162,0.0229007633587786,956.327,0.135189001979078,343.327,0.0485336443313543,0,0,123,0.0173876166242578,0,0,0,0,122,0.0172462538874753
"ÖRNSKÖLDSVIK DOMSJÖ",202232,6889,765,0.111046596022645,24,0.00348381477718101,118,0.0171287559878066,27,0.00391929162432864,250,0.0362897372623022,0,0,0,0,5,0.000725794745246044,45,0.0065321527072144,104,0.0150965307011177,4,0.000580635796196835,188,0.0272898824212513,741,0.107562781245464,364,0.052837857453912,24,0.00348381477718101,0,0,0,0,94,0.0136449412106256,0,0,27,0.00391929162432864,151,0.0219190013064305,99,0.0143707359558717,0,0,0,0,0,0,0,0,13,0.00188706633763972,37,0.00537088111482073,104,0.0150965307011177,4,0.000580635796196835,50,0.00725794745246044,138,0.0200319349687908,741,0.107562781245464,170,0.0246770213383655,0,0,99,0.0143707359558717,0,0,0,0,108,0.0156771664973146
"ÖRNSKÖLDSVIK DOMSJÖ",202231,6495,1562.383,0.240551655119323,49.383,0.00760323325635104,101,0.0155504234026174,13,0.00200153964588145,969,0.14919168591224,0,0,0,0,5,0.000769822940723634,51,0.00785219399538106,138,0.0212471131639723,3,0.00046189376443418,233,0.0358737490377213,1547.383,0.238242186297152,898,0.138260200153965,15,0.0023094688221709,34.383,0.00529376443418014,0,0,86,0.0132409545804465,0,0,13,0.00200153964588145,691,0.106389530408006,278,0.042802155504234,0,0,0,0,0,0,0,0,33,0.00508083140877598,23,0.00354118552732871,138,0.0212471131639723,3,0.00046189376443418,55,0.00846805234795997,178,0.0274056966897614,1547.383,0.238242186297152,230.383,0.0354708237105466,0,0,278,0.042802155504234,0,0,0,0,141,0.0217090069284065
"ÖRNSKÖLDSVIK DOMSJÖ",202230,6730,1111.933,0.165220356612184,90.933,0.0135115898959881,141,0.0209509658246657,16,0.00237741456166419,410,0.0609212481426449,0,0,0,0,1,0.000148588410104012,73,0.0108469539375929,114,0.0169390787518574,3,0.000445765230312036,263,0.0390787518573551,1077.933,0.160168350668648,491,0.0729569093610698,34,0.0050520059435364,56.933,0.00845958395245171,0,0,107,0.0158989598811293,0,0,16,0.00237741456166419,205,0.0304606240713224,205,0.0304606240713224,0,0,0,0,0,0,0,0,39,0.00579494799405646,35,0.00520059435364042,114,0.0169390787518574,3,0.000445765230312036,72,0.0106983655274889,191,0.0283803863298663,1077.933,0.160168350668648,264.933,0.0393659732540862,0,0,205,0.0304606240713224,0,0,0,0,117,0.0173848439821694
"ÖRNSKÖLDSVIK DOMSJÖ",202229,6957,1066,0.153226965646112,30,0.0043122035360069,111,0.0159551530832255,12,0.00172488141440276,433,0.0622394710363662,0,0,0,0,90,0.0129366106080207,57,0.00819318671841311,117,0.0168175937904269,9,0.00129366106080207,207,0.0297542043984476,1036,0.148914762110105,482,0.0692827368118442,30,0.0043122035360069,0,0,0,0,81,0.0116429495472186,0,0,12,0.00172488141440276,244,0.0350725887595228,189,0.0271668822768435,0,0,0,0,0,0,0,0,113,0.0162426333189593,34,0.00488716400747449,117,0.0168175937904269,9,0.00129366106080207,70,0.0100618082506828,137,0.0196923961477648,1036,0.148914762110105,239,0.0343538881701883,0,0,189,0.0271668822768435,0,0,0,0,126,0.018111254851229
"ÖRNSKÖLDSVIK DOMSJÖ",202228,6781,1089,0.160595782332989,12,0.00176965049402743,110,0.0162217961952514,13,0.00191712136852972,518,0.076389912992184,0,0,0,0,20,0.00294941749004572,63,0.00929066509364401,91,0.013419849579708,6,0.000884825247013715,256,0.0377525438725852,1077,0.158826131838962,470,0.0693113110160743,12,0.00176965049402743,0,0,0,0,98,0.014452145701224,0,0,13,0.00191712136852972,229,0.0337708302610234,289,0.0426190827311606,0,0,0,0,0,0,0,0,48,0.00707860197610972,35,0.00516148060758,91,0.013419849579708,6,0.000884825247013715,68,0.0100280194661554,188,0.0277245244064297,1077,0.158826131838962,221,0.0325910632650052,0,0,289,0.0426190827311606,0,0,0,0,97,0.0143046748267217
"ÖRNSKÖLDSVIK DOMSJÖ",202227,6596,2459,0.372801697998787,21,0.00318374772589448,100,0.0151607034566404,18,0.00272892662219527,1878,0.284718010915706,0,0,0,0,3,0.000454821103699212,69,0.0104608853850819,143,0.0216798059429958,6,0.000909642207398423,221,0.0335051546391753,2438,0.369617950272893,1806,0.273802304426925,21,0.00318374772589448,0,0,0,0,79,0.0119769557307459,0,0,18,0.00272892662219527,1581,0.239690721649485,297,0.045027289266222,0,0,0,0,0,0,0,0,30,0.00454821103699212,42,0.00636749545178896,143,0.0216798059429958,6,0.000909642207398423,56,0.00848999393571862,165,0.0250151607034566,2438,0.369617950272893,186,0.0281989084293511,0,0,297,0.045027289266222,0,0,0,0,149,0.0225894481503942
"ÖRNSKÖLDSVIK DOMSJÖ",202226,7080,703,0.0992937853107345,12,0.00169491525423729,123,0.0173728813559322,15,0.00211864406779661,225,0.0317796610169492,0,0,0,0,5,0.000706214689265537,63,0.00889830508474576,101,0.0142655367231638,6,0.000847457627118644,153,0.0216101694915254,691,0.0975988700564972,361,0.0509887005649718,12,0.00169491525423729,0,0,0,0,111,0.0156779661016949,0,0,15,0.00211864406779661,128,0.0180790960451977,97,0.0137005649717514,0,0,0,0,0,0,0,0,23,0.00324858757062147,45,0.00635593220338983,101,0.0142655367231638,6,0.000847457627118644,47,0.00663841807909604,106,0.0149717514124294,691,0.0975988700564972,126,0.0177966101694915,0,0,97,0.0137005649717514,0,0,0,0,107,0.0151129943502825
"ÖRNSKÖLDSVIK DOMSJÖ",202225,6808,840,0.123384253819036,25,0.00367215041128085,213,0.0312867215041128,13,0.00190951821386604,273,0.0400998824911868,0,0,0,0,10,0.00146886016451234,47,0.00690364277320799,61,0.00896004700352526,3,0.000440658049353702,195,0.0286427732079906,815,0.119712103407756,395,0.0580199764982374,25,0.00367215041128085,0,0,0,0,188,0.027614571092832,0,0,13,0.00190951821386604,66,0.00969447708578143,207,0.0304054054054054,0,0,0,0,0,0,0,0,23,0.00337837837837838,34,0.00499412455934195,61,0.00896004700352526,3,0.000440658049353702,69,0.0101351351351351,126,0.0185076380728555,815,0.119712103407756,149,0.0218860164512338,0,0,207,0.0304054054054054,0,0,0,0,64,0.00940070505287897
"ÖRNSKÖLDSVIK DOMSJÖ",202224,6850,970,0.141605839416058,14,0.00204379562043796,111,0.0162043795620438,10,0.00145985401459854,345,0.0503649635036496,0,0,0,0,6,0.000875912408759124,61,0.00890510948905109,81,0.0118248175182482,12,0.00175182481751825,330,0.0481751824817518,956,0.13956204379562,393,0.0573722627737226,14,0.00204379562043796,0,0,0,0,97,0.0141605839416058,0,0,10,0.00145985401459854,181,0.0264233576642336,164,0.0239416058394161,0,0,0,0,0,0,0,0,11,0.00160583941605839,56,0.00817518248175183,81,0.0118248175182482,12,0.00175182481751825,40,0.00583941605839416,290,0.0423357664233577,956,0.13956204379562,306,0.0446715328467153,0,0,164,0.0239416058394161,0,0,0,0,93,0.0135766423357664
"ÖRNSKÖLDSVIK DOMSJÖ",202223,7105,1363,0.191836734693878,29,0.00408163265306122,149,0.0209711470795215,10,0.00140745953553835,846,0.119071076706545,0,0,0,0,13,0.00182969739619986,96,0.0135116115411682,48,0.0067558057705841,6,0.000844475721323012,166,0.0233638282899367,1334,0.187755102040816,1015,0.142857142857143,29,0.00408163265306122,0,0,0,0,120,0.0168895144264602,0,0,10,0.00140745953553835,728,0.102463054187192,118,0.0166080225193526,0,0,0,0,0,0,0,0,50,0.00703729767769177,59,0.00830401125967628,48,0.0067558057705841,6,0.000844475721323012,42,0.00591133004926108,124,0.0174524982406756,1334,0.187755102040816,147,0.0206896551724138,0,0,118,0.0166080225193526,0,0,0,0,54,0.00760028149190711
"ÖRNSKÖLDSVIK DOMSJÖ",202222,6681,927,0.138751683879659,24,0.00359227660529861,113,0.0169136356832809,6,0.000898069151324652,354,0.0529860799281545,0,0,0,0,11,0.00164646011076186,151,0.0226014069750037,47,0.00703487501870977,10,0.00149678191887442,211,0.0315820984882503,903,0.13515940727436,508,0.0760365214788205,24,0.00359227660529861,0,0,0,0,89,0.0133213590779823,0,0,6,0.000898069151324652,197,0.0294866038018261,157,0.0234994761263284,0,0,0,0,0,0,0,0,36,0.00538841490794791,126,0.0188594521778177,47,0.00703487501870977,10,0.00149678191887442,47,0.00703487501870977,164,0.0245472234695405,903,0.13515940727436,181,0.027091752731627,0,0,157,0.0234994761263284,0,0,0,0,57,0.00853165693758419
"ÖRNSKÖLDSVIK DOMSJÖ",202221,6428,1000,0.15556938394524,83,0.0129122588674549,190,0.0295581829495955,14,0.00217797137523335,326,0.0507156191661481,0,0,0,0,9,0.00140012445550716,124,0.0192906036092097,61,0.00948973242065961,9,0.00140012445550716,184,0.0286247666459241,917,0.142657125077785,523,0.0813627878033603,83,0.0129122588674549,0,0,0,0,107,0.0166459240821406,0,0,14,0.00217797137523335,169,0.0262912258867455,157,0.0244243932794026,0,0,0,0,0,0,0,0,95,0.0147790914747978,38,0.0059116365899191,61,0.00948973242065961,9,0.00140012445550716,40,0.00622277535780958,144,0.0224019912881145,917,0.142657125077785,167,0.025980087118855,0,0,157,0.0244243932794026,0,0,0,0,70,0.0108898568761668
"ÖRNSKÖLDSVIK DOMSJÖ",202220,6787,1108,0.163253278326212,7,0.00103138352733166,108,0.0159127744216885,41,0.00604096066008546,568,0.0836894062177693,0,0,0,0,44,0.00648298217179903,60,0.0088404302342714,115,0.0169441579490202,7,0.00103138352733166,158,0.0232797996169147,1101,0.16222189479888,423,0.0623250331516134,7,0.00103138352733166,0,0,0,0,101,0.0148813908943569,0,0,41,0.00604096066008546,219,0.0322675703550906,349,0.0514218358626786,0,0,0,0,0,0,0,0,70,0.0103138352733166,34,0.00500957713275379,115,0.0169441579490202,7,0.00103138352733166,36,0.00530425814056284,122,0.0179755414763518,1101,0.16222189479888,207,0.0304994843082363,0,0,349,0.0514218358626786,0,0,0,0,122,0.0179755414763518
"ÖRNSKÖLDSVIK DOMSJÖ",202219,6248,1470,0.23527528809219,0,0,122,0.0195262483994878,15,0.00240076824583867,1013,0.162131882202305,0,0,0,0,4,0.000640204865556978,70,0.0112035851472471,34,0.00544174135723431,10,0.00160051216389245,202,0.0323303457106274,1470,0.23527528809219,1031,0.165012804097311,0,0,0,0,0,0,122,0.0195262483994878,1,0.000160051216389245,14,0.00224071702944942,791,0.126600512163892,222,0.0355313700384123,0,0,0,0,0,0,0,0,28,0.00448143405889885,46,0.00736235595390525,34,0.00544174135723431,10,0.00160051216389245,47,0.00752240717029449,155,0.0248079385403329,1470,0.23527528809219,173,0.0276888604353393,0,0,222,0.0355313700384123,0,0,0,0,44,0.00704225352112676
